fpr,tpr,threshold
0.008140081400814007,0.0,4.051215e-06
0.008155081550815508,0.0,4.0424006e-06
0.008160081600816008,0.0,4.0065997e-06
0.008170081700817008,0.0,3.9687493e-06
0.008190081900819008,0.0,3.7402258e-06
0.008210082100821008,0.0,3.6713798e-06
0.008225082250822508,0.0,3.6215893e-06
0.00855008550085501,0.0,3.4729778e-06
0.00855508555085551,0.0,3.3281092e-06
0.00857008570085701,0.0,3.3097922e-06
0.008590085900859008,0.0,3.148714e-06
0.008600086000860008,0.0,3.0405552e-06
0.008615086150861508,0.0,3.0191616e-06
0.008620086200862008,0.0,3.0067545e-06
0.008640086400864009,0.0,2.9495043e-06
0.008655086550865509,0.0,2.87482e-06
0.008665086650866509,0.0,2.8546767e-06
0.00871008710087101,0.0,2.7181234e-06
0.00871508715087151,0.0,2.6832868e-06
0.008725087250872508,0.0,2.6492978e-06
0.008735087350873508,0.0,2.6030657e-06
0.008745087450874508,0.0,2.5880975e-06
0.008750087500875008,0.0,2.568655e-06
0.00882508825088251,0.0,2.5048942e-06
0.00884008840088401,0.0,2.4315711e-06
0.00885008850088501,0.0,2.4155725e-06
0.00885508855088551,0.0,2.4046365e-06
0.008870088700887008,0.0,2.3464145e-06
0.008900089000890008,0.0,2.2242396e-06
0.008920089200892009,0.0,2.1748215e-06
0.00915509155091551,0.0,2.1273045e-06
0.009175091750917509,0.0,1.9604195e-06
0.009190091900919009,0.0,1.9286476e-06
0.009195091950919509,0.0,1.9134875e-06
0.009215092150921509,0.0,1.8993898e-06
0.00923009230092301,0.0,1.815341e-06
0.009340093400934009,0.0,1.8021882e-06
0.00936509365093651,0.0,1.654611e-06
0.00937509375093751,0.0,1.6081544e-06
0.00940009400094001,0.0,1.5719284e-06
0.00942009420094201,0.0,1.5400257e-06
0.00943009430094301,0.0,1.519117e-06
0.00944009440094401,0.0,1.4888852e-06
0.009450094500945009,0.0,1.4824824e-06
0.009480094800948009,0.0,1.3671955e-06
0.00950009500095001,0.0,1.3598525e-06
0.00951009510095101,0.0,1.3505562e-06
0.00952009520095201,0.0,1.320406e-06
0.00954009540095401,0.0,1.3188002e-06
0.00954509545095451,0.0,1.2854644e-06
0.00981509815098151,0.0,1.2769555e-06
0.00982509825098251,0.0,1.2439772e-06
0.00984509845098451,0.0,1.2439511e-06
0.00985009850098501,0.0,1.24353e-06
0.00987009870098701,0.0,1.2430309e-06
0.00988009880098801,0.0,1.2421136e-06
0.00993009930099301,0.0,1.2414861e-06
0.00994009940099401,0.0,1.2403866e-06
0.01004510045100451,0.0,1.2380643e-06
0.01028010280102801,0.0,1.236462e-06
0.01028510285102851,0.0,1.2343141e-06
0.01029510295102951,0.0,1.232069e-06
0.010305103051030511,0.0,1.2271872e-06
0.01056510565105651,0.0,1.2231329e-06
0.010575105751057511,0.0,1.217988e-06
0.010585105851058511,0.0,1.2151861e-06
0.010595105951059511,0.0,1.210952e-06
0.010610106101061011,0.0,1.2094723e-06
0.01062510625106251,0.0,1.201448e-06
0.01069510695106951,0.0,1.1940986e-06
0.01070510705107051,0.0,1.1774046e-06
0.010725107251072511,0.0,1.1724442e-06
0.010730107301073011,0.0,1.169273e-06
0.010755107551075511,0.0,1.1596404e-06
0.01080510805108051,0.0,1.109324e-06
0.011140111401114011,0.0,1.10024e-06
0.011190111901119012,0.0,1.0441489e-06
0.011200112001120012,0.0,1.0410923e-06
0.011205112051120512,0.0,1.0358376e-06
0.01121511215112151,0.0,1.0335996e-06
0.01122511225112251,0.0,1.0172103e-06
0.011250112501125011,0.0,1.0099778e-06
0.011260112601126011,0.0,1.0013196e-06
0.011275112751127511,0.0,9.964061e-07
0.011285112851128511,0.0,9.851152e-07
0.01135511355113551,0.0,9.785906e-07
0.01136511365113651,0.0,9.747224e-07
0.011385113851138511,0.0,9.549611e-07
0.011400114001140011,0.0,9.518661e-07
0.011410114101141011,0.0,9.345242e-07
0.011420114201142011,0.0,9.207459e-07
0.011425114251142511,0.0,9.202727e-07
0.011620116201162012,0.0,9.084433e-07
0.011630116301163012,0.0,8.958002e-07
0.011635116351163512,0.0,8.919385e-07
0.011645116451164512,0.0,8.8469955e-07
0.011675116751167511,0.0,8.8349884e-07
0.011685116851168511,0.0,8.817758e-07
0.011690116901169011,0.0,8.811025e-07
0.011700117001170011,0.0,8.780315e-07
0.011705117051170512,0.0,8.760451e-07
0.011720117201172012,0.0,8.6975257e-07
0.011740117401174012,0.0,8.5589033e-07
0.011745117451174512,0.0,8.540036e-07
0.011760117601176012,0.0,8.51944e-07
0.011770117701177012,0.0,8.4705795e-07
0.011870118701187012,0.0,8.3905985e-07
0.011875118751187512,0.0,8.2022586e-07
0.011885118851188512,0.0,8.1551093e-07
0.011915119151191512,0.0,8.061545e-07
0.011925119251192513,0.0,7.879818e-07
0.011950119501195011,0.0,7.832691e-07
0.011960119601196011,0.0,7.8299576e-07
0.011970119701197011,0.0,7.730917e-07
0.011980119801198012,0.0,7.679289e-07
0.012005120051200512,0.0,7.23555e-07
0.012130121301213012,0.0,7.2315754e-07
0.012145121451214512,0.0,6.9885795e-07
0.012500125001250013,0.0,6.933929e-07
0.012535125351253512,0.0,6.36406e-07
0.012555125551255512,0.0,6.355448e-07
0.012565125651256512,0.0,6.2644864e-07
0.012575125751257512,0.0,6.164789e-07
0.012580125801258012,0.0,6.0983393e-07
0.012595125951259513,0.0,6.092724e-07
0.012615126151261513,0.0,5.953187e-07
0.012640126401264013,0.0,5.898887e-07
0.012670126701267014,0.0,5.824017e-07
0.012680126801268012,0.0,5.606947e-07
0.012740127401274013,0.0,5.589425e-07
0.012760127601276013,0.0,5.482607e-07
0.012770127701277013,0.0,5.465489e-07
0.012915129151291513,0.0,5.455095e-07
0.012930129301293013,0.0,5.35358e-07
0.014290142901429014,0.0,5.3095687e-07
0.014325143251432514,0.0,5.212695e-07
0.014350143501435014,0.0,5.2111545e-07
0.014355143551435514,0.0,5.201011e-07
0.014375143751437515,0.0,5.18676e-07
0.014380143801438015,0.0,5.178398e-07
0.014445144451444514,0.0,5.1689983e-07
0.014450144501445014,0.0,5.155396e-07
0.014490144901449014,0.0,5.1462496e-07
0.014500145001450014,0.0,5.1323104e-07
0.014530145301453015,0.0,5.1160913e-07
0.014540145401454015,0.0,5.1051006e-07
0.014660146601466015,0.0,5.063991e-07
0.014665146651466515,0.0,5.042498e-07
0.014680146801468015,0.0,5.029233e-07
0.014690146901469015,0.0,5.0215556e-07
0.014865148651486516,0.0,5.018343e-07
0.014870148701487014,0.0,4.9983447e-07
0.015065150651506515,0.0,4.986109e-07
0.015070150701507015,0.0,4.9511203e-07
0.015110151101511015,0.0,4.9312206e-07
0.015120151201512015,0.0,4.920923e-07
0.015125151251512516,0.0,4.902958e-07
0.015135151351513516,0.0,4.874844e-07
0.015140151401514016,0.0,4.8443445e-07
0.015620156201562015,0.0,4.836409e-07
0.015625156251562515,0.0,4.822371e-07
0.015635156351563515,0.0,4.77609e-07
0.015640156401564017,0.0,4.7708596e-07
0.015660156601566017,0.0,4.7529443e-07
0.015670156701567017,0.0,4.7334572e-07
0.015755157551575517,0.0,4.7024295e-07
0.015765157651576517,0.0,4.7003581e-07
0.015770157701577015,0.0,4.6928736e-07
0.015780157801578015,0.0,4.669058e-07
0.015785157851578517,0.0,4.6621878e-07
0.015825158251582514,0.0,4.645367e-07
0.015870158701587016,0.0,4.6303109e-07
0.015885158851588515,0.0,4.613957e-07
0.015900159001590017,0.0,4.5803748e-07
0.015920159201592017,0.0,4.5591682e-07
0.015930159301593017,0.0,4.5546352e-07
0.015940159401594017,0.0,4.5086054e-07
0.01766017660176602,0.0,4.5027357e-07
0.01770017700177002,0.0,4.4725638e-07
0.017730177301773016,0.0,4.4234298e-07
0.017735177351773518,0.0,4.4167066e-07
0.017745177451774518,0.0,4.3876713e-07
0.017750177501775016,0.0,4.380852e-07
0.017810178101781017,0.0,4.3547223e-07
0.01781517815178152,0.0,4.3392015e-07
0.017885178851788516,0.0,4.2859088e-07
0.017890178901789018,0.0,4.2613695e-07
0.017900179001790018,0.0,4.2575712e-07
0.01791017910179102,0.0,4.2467317e-07
0.01794017940179402,0.0,4.2058787e-07
0.01796017960179602,0.0,4.1967834e-07
0.01797017970179702,0.0,4.1938827e-07
0.017975179751797517,0.0,4.18558e-07
0.018420184201842018,0.0,4.1187081e-07
0.01842518425184252,0.0,4.0633196e-07
0.01843518435184352,0.0,4.0395304e-07
0.01844518445184452,0.0,4.0199083e-07
0.018485184851848517,0.0,4.003285e-07
0.01849018490184902,0.0,3.989652e-07
0.01850018500185002,0.0,3.984367e-07
0.018505185051850517,0.0,3.9838272e-07
0.018525185251852518,0.0,3.9723776e-07
0.01853018530185302,0.0,3.9624646e-07
0.01854018540185402,0.0,3.9580306e-07
0.03984539845398454,0.5,3.9563022e-07
0.039850398503985036,0.5,3.9379927e-07
0.04004040040400404,0.5,3.9188524e-07
0.04005040050400504,0.5,3.8390107e-07
0.04006040060400604,0.5,3.8330694e-07
0.04012040120401204,0.5,3.8036248e-07
0.040140401404014044,0.5,3.7625e-07
0.04015040150401504,0.5,3.7425093e-07
0.04019040190401904,0.5,3.7269058e-07
0.04020040200402004,0.5,3.6970494e-07
0.04037040370403704,0.5,3.6749736e-07
0.04040540405404054,0.5,3.6716563e-07
0.04041540415404154,0.5,3.6307458e-07
0.04042540425404254,0.5,3.609197e-07
0.04045540455404554,0.5,3.5992426e-07
0.04047040470404704,0.5,3.5742417e-07
0.04048040480404804,0.5,3.5228678e-07
0.04049040490404904,0.5,3.4883928e-07
0.04050040500405004,0.5,3.454001e-07
0.04076040760407604,0.5,3.4315502e-07
0.04076540765407654,0.5,3.3941015e-07
0.04268542685426854,0.5,3.3563e-07
0.042710427104271045,0.5,3.169068e-07
0.04272042720427204,0.5,3.1289022e-07
0.042725427254272544,0.5,3.116011e-07
0.04273542735427354,0.5,3.1015787e-07
0.042750427504275046,0.5,3.0895134e-07
0.042770427704277046,0.5,3.0660465e-07
0.04279542795427954,0.5,3.0125705e-07
0.04281042810428104,0.5,2.979021e-07
0.04282042820428204,0.5,2.9490747e-07
0.042825428254282545,0.5,2.94318e-07
0.04289542895428954,0.5,2.9392615e-07
0.04291542915429154,0.5,2.903489e-07
0.04292542925429254,0.5,2.891381e-07
0.04293042930429304,0.5,2.8386194e-07
0.04302543025430254,0.5,2.8315085e-07
0.043035430354303544,0.5,2.76603e-07
0.04306543065430654,0.5,2.7528668e-07
0.04307043070430704,0.5,2.7510166e-07
0.043110431104311044,0.5,2.7304958e-07
0.043130431304313044,0.5,2.7027954e-07
0.04348543485434855,0.5,2.6455282e-07
0.043500435004350045,0.5,2.619459e-07
0.044965449654496545,0.5,2.5741844e-07
0.045000450004500044,0.5,2.5569622e-07
0.045025450254502546,0.5,2.5550509e-07
0.04503545035450354,0.5,2.5281778e-07
0.04507545075450754,0.5,2.5231557e-07
0.045080450804508045,0.5,2.5082116e-07
0.04513045130451304,0.5,2.502253e-07
0.045140451404514045,0.5,2.4829885e-07
0.045155451554515544,0.5,2.4715965e-07
0.045160451604516046,0.5,2.458643e-07
0.04521045210452104,0.5,2.4569226e-07
0.045465454654546544,0.5,2.4495762e-07
0.04551545515455155,0.5,2.443249e-07
0.045540455404554044,0.5,2.4374935e-07
0.045545455454554545,0.5,2.4267985e-07
0.04555545555455555,0.5,2.4252066e-07
0.04557045570455705,0.5,2.423156e-07
0.045580455804558044,0.5,2.4110747e-07
0.045625456254562546,0.5,2.410546e-07
0.04563545635456354,0.5,2.3990927e-07
0.045640456404564045,0.5,2.3908223e-07
0.04565045650456505,0.5,2.3768997e-07
0.045815458154581545,0.5,2.3706923e-07
0.045830458304583044,0.5,2.3675044e-07
0.045850458504585044,0.5,2.3314912e-07
0.04636546365463655,0.5,2.3050296e-07
0.046375463754637546,0.5,2.3037724e-07
0.04765547655476555,0.5,2.30148e-07
0.047665476654766545,0.5,2.2648548e-07
0.04771547715477155,0.5,2.2634858e-07
0.047760477604776044,0.5,2.2529352e-07
0.04777047770477705,0.5,2.2472231e-07
0.047780477804778045,0.5,2.2400977e-07
0.04780547805478055,0.5,2.2309709e-07
0.04782547825478255,0.5,2.2062329e-07
0.047840478404784045,0.5,2.1958971e-07
0.05005550055500555,0.5,2.1713822e-07
0.05007050070500705,0.5,2.1666308e-07
0.05008050080500805,0.5,2.1653337e-07
0.05024050240502405,0.5,2.1518458e-07
0.05025550255502555,0.5,2.1320561e-07
0.05033550335503355,0.5,2.1149278e-07
0.05034550345503455,0.5,2.1130629e-07
0.05036550365503655,0.5,2.102217e-07
0.05037550375503755,0.5,2.0903975e-07
0.05041050410504105,0.5,2.0739678e-07
0.05042050420504205,0.5,2.0700654e-07
0.05044550445504455,0.5,2.0495611e-07
0.05046050460504605,0.5,2.046157e-07
0.05047050470504705,0.5,2.040644e-07
0.05048050480504805,0.5,2.0240532e-07
0.05049050490504905,0.5,2.0114108e-07
0.050505505055050554,0.5,2.0099343e-07
0.05103051030510305,0.5,2.0072258e-07
0.05136551365513655,0.5,1.9965309e-07
0.05137051370513705,0.5,1.9690972e-07
0.05138551385513855,0.5,1.9546458e-07
0.051395513955139555,0.5,1.9515835e-07
0.05140051400514005,0.5,1.9435451e-07
0.05141051410514105,0.5,1.9392127e-07
0.05142051420514205,0.5,1.917633e-07
0.051450514505145054,0.5,1.9146033e-07
0.05157051570515705,0.5,1.9078303e-07
0.05159051590515905,0.5,1.8703496e-07
0.05165551655516555,0.5,1.854434e-07
0.05171051710517105,0.5,1.8477662e-07
0.05173051730517305,0.5,1.8089487e-07
0.05175551755517555,0.5,1.8080588e-07
0.05176551765517655,0.5,1.7802226e-07
0.05191051910519105,0.5,1.7737169e-07
0.05197051970519705,0.5,1.7733635e-07
0.05198051980519805,0.5,1.7447664e-07
0.051990519905199054,0.5,1.7405385e-07
0.05200052000520005,0.5,1.7268403e-07
0.05201552015520155,0.5,1.721291e-07
0.05202552025520255,0.5,1.7064991e-07
0.05205552055520555,0.5,1.6850389e-07
0.05206552065520655,0.5,1.6814592e-07
0.052070520705207055,0.5,1.6688259e-07
0.052090520905209055,0.5,1.6606529e-07
0.05210552105521055,0.5,1.6583517e-07
0.05215552155521555,0.5,1.6506581e-07
0.05218052180521805,0.5,1.6216966e-07
0.054750547505475054,0.5,1.6063827e-07
0.054755547555475556,0.5,1.599162e-07
0.05476554765547655,0.5,1.5977122e-07
0.05478554785547855,0.5,1.5544535e-07
0.054810548105481055,0.5,1.5465486e-07
0.05482054820548205,0.5,1.5445072e-07
0.054830548305483055,0.5,1.5390742e-07
0.054850548505485056,0.5,1.5294626e-07
0.054865548655486554,0.5,1.515726e-07
0.05487554875548756,0.5,1.5131725e-07
0.054885548855488554,0.5,1.4919011e-07
0.056335563355633556,0.5,1.4829997e-07
0.05634056340563406,0.5,1.481069e-07
0.056355563555635556,0.5,1.4809095e-07
0.056375563755637556,0.5,1.4772857e-07
0.05640556405564055,0.5,1.4529256e-07
0.05642056420564206,0.5,1.4511046e-07
0.056445564455644553,0.5,1.437285e-07
0.056465564655646554,0.5,1.4202881e-07
0.056470564705647056,0.5,1.4174587e-07
0.05661056610566106,0.5,1.4156e-07
0.05661556615566156,0.5,1.4044201e-07
0.056645566455664556,0.5,1.4027563e-07
0.056660566605666055,0.5,1.3973354e-07
0.056700567005670055,0.5,1.3899219e-07
0.05670556705567056,0.5,1.3860766e-07
0.056775567755677554,0.5,1.3852798e-07
0.056780567805678056,0.5,1.3702798e-07
0.05684056840568406,0.5,1.3652058e-07
0.05686056860568606,0.5,1.3398068e-07
0.056870568705687054,0.5,1.3329247e-07
0.056875568755687556,0.5,1.3277763e-07
0.05688556885568856,0.5,1.3184213e-07
0.05701557015570156,0.5,1.3087202e-07
0.05702057020570206,0.5,1.3079878e-07
0.05717557175571756,0.5,1.2971766e-07
0.05719557195571956,0.5,1.2922156e-07
0.05721057210572106,0.5,1.2848585e-07
0.057220572205722055,0.5,1.2797237e-07
0.05723557235572356,0.5,1.269806e-07
0.057260572605726055,0.5,1.2666322e-07
0.05726557265572656,0.5,1.2567105e-07
0.05727557275572756,0.5,1.2540886e-07
0.05730557305573056,0.5,1.2483062e-07
0.057435574355743556,0.5,1.2463316e-07
0.05744057440574406,0.5,1.2421619e-07
0.057455574555745556,0.5,1.2420386e-07
0.05746557465574656,0.5,1.2378928e-07
0.057470574705747055,0.5,1.234302e-07
0.05748557485574856,0.5,1.2337607e-07
0.05752557525575256,0.5,1.229232e-07
0.05753557535575356,0.5,1.2284585e-07
0.05754057540575406,0.5,1.2272267e-07
0.05760057600576006,0.5,1.2266673e-07
0.05761557615576156,0.5,1.2262977e-07
0.057625576255762555,0.5,1.2207971e-07
0.05819558195581956,0.5,1.2152309e-07
0.058205582055820555,0.5,1.2118791e-07
0.058225582255822556,0.5,1.2092354e-07
0.05823058230582306,0.5,1.2025377e-07
0.058245582455824556,0.5,1.2007294e-07
0.05825558255582556,0.5,1.1779478e-07
0.05827058270582706,0.5,1.1722034e-07
0.05837558375583756,0.5,1.16907515e-07
0.058380583805838056,0.5,1.1690707e-07
0.05845058450584506,0.5,1.16806994e-07
0.05846558465584656,0.5,1.16803875e-07
0.05847058470584706,0.5,1.1665648e-07
0.05867558675586756,0.5,1.1649239e-07
0.05868058680586806,0.5,1.1627262e-07
0.05874058740587406,0.5,1.1613565e-07
0.05875558755587556,0.5,1.1607675e-07
0.05876058760587606,0.5,1.16029824e-07
0.05877558775587756,0.5,1.1562001e-07
0.05950559505595056,0.5,1.15417535e-07
0.05971059710597106,0.5,1.1531872e-07
0.05971559715597156,0.5,1.1517651e-07
0.05972559725597256,0.5,1.15175624e-07
0.05973059730597306,0.5,1.14904864e-07
0.05975559755597556,0.5,1.1474914e-07
0.05976059760597606,0.5,1.1437964e-07
0.05977559775597756,0.5,1.14072876e-07
0.05981559815598156,0.5,1.1361687e-07
0.05983059830598306,0.5,1.1312688e-07
0.05985559855598556,0.5,1.12948136e-07
0.05987059870598706,0.5,1.1259818e-07
0.05988059880598806,0.5,1.121253e-07
0.05990059900599006,0.5,1.11368436e-07
0.05991559915599156,0.5,1.1135782e-07
0.05992559925599256,0.5,1.1075032e-07
0.05993059930599306,0.5,1.10713366e-07
0.05994559945599456,0.5,1.10388434e-07
0.05997059970599706,0.5,1.1018355e-07
0.05997559975599756,0.5,1.09857446e-07
0.06001060010600106,0.5,1.0945377e-07
0.06002060020600206,0.5,1.0867536e-07
0.06002560025600256,0.5,1.0863432e-07
0.06003560035600356,0.5,1.0852912e-07
0.06005060050600506,0.5,1.0826407e-07
0.06007560075600756,0.5,1.0782018e-07
0.06040560405604056,0.5,1.0772829e-07
0.06051560515605156,0.5,1.07463144e-07
0.06052560525605256,0.5,1.074113e-07
0.06055060550605506,0.5,1.0580576e-07
0.06056060560605606,0.5,1.0546666e-07
0.06056560565605656,0.5,1.0532976e-07
0.06064560645606456,0.5,1.0493333e-07
0.06066060660606606,0.5,1.0492492e-07
0.06067560675606756,0.5,1.04497325e-07
0.06069560695606956,0.5,1.0405102e-07
0.06070060700607006,0.5,1.03788786e-07
0.06071060710607106,0.5,1.03304515e-07
0.06085060850608506,0.5,1.0317436e-07
0.06264562645626456,0.5,1.02711766e-07
0.06269062690626906,0.5,1.0138258e-07
0.06270062700627006,0.5,1.00820856e-07
0.06274562745627456,0.5,1.0072802e-07
0.06276062760627606,0.5,9.9575956e-08
0.06277062770627706,0.5,9.950571e-08
0.06279062790627907,0.5,9.871327e-08
0.06280062800628006,0.5,9.861053e-08
0.06280562805628057,0.5,9.8608275e-08
0.06283562835628356,0.5,9.786217e-08
0.06285062850628506,0.5,9.776609e-08
0.06286062860628606,0.5,9.712357e-08
0.06288562885628857,0.5,9.630528e-08
0.06289062890628906,0.5,9.59752e-08
0.06291062910629107,0.5,9.5946646e-08
0.06292062920629206,0.5,9.568714e-08
0.06293062930629306,0.5,9.51713e-08
0.06295062950629507,0.5,9.3355446e-08
0.06297062970629706,0.5,9.318751e-08
0.06297562975629756,0.5,9.302715e-08
0.06302063020630207,0.5,9.228807e-08
0.06303563035630357,0.5,9.117513e-08
0.06390563905639056,0.5,9.104897e-08
0.06391563915639156,0.5,9.101129e-08
0.06396063960639606,0.5,9.070663e-08
0.06400564005640057,0.5,8.6702734e-08
0.06412064120641206,0.5,8.622201e-08
0.06413564135641356,0.5,8.6079716e-08
0.06463064630646306,0.5,8.58952e-08
0.06464064640646407,0.5,8.540511e-08
0.06464564645646456,0.5,8.4710265e-08
0.06477064770647706,0.5,8.4598206e-08
0.06478064780647806,0.5,8.4079744e-08
0.06479064790647907,0.5,8.4077975e-08
0.06479564795647956,0.5,8.3995914e-08
0.33027330273302735,1.0,8.3964515e-08
0.3302833028330283,1.0,8.369765e-08
0.33029330293302933,1.0,8.328409e-08
0.3302983029830298,1.0,8.321105e-08
0.3303133031330313,1.0,8.312792e-08
0.33033330333303335,1.0,8.30837e-08
0.3303383033830338,1.0,8.29412e-08
0.33037830378303784,1.0,8.2643375e-08
0.3303883038830388,1.0,8.2345835e-08
0.33043330433304335,1.0,8.230015e-08
0.3305733057330573,1.0,8.187178e-08
0.3305883058830588,1.0,8.1601755e-08
0.33059330593305936,1.0,8.1381515e-08
0.3306033060330603,1.0,8.132503e-08
0.33062330623306235,1.0,8.086734e-08
0.33135331353313535,1.0,8.060155e-08
0.33136831368313685,1.0,8.024751e-08
